ID,SCL_Initial,Age,Sex,State,SCL_Mean,Growth,Year,,,,
298,93.5, ,female,NC,93.6,0.1,2008,,,,
299,99.8, ,female,NC,99.8,0,1980,,,,
299,99.8, ,female,NC,99.8,0,1981,,,,
299,99.8, ,female,NC,99.8,0,1982,,,,
299,99.8, ,female,NC,99.8,0,1983,,,,
299,99.8, ,female,NC,99.8,0,1984,,,,
299,99.8, ,female,NC,99.8,0,1985,,,,
299,99.8, ,female,NC,99.8,0,1986,,,,
299,99.8, ,female,NC,99.9,0.2,1987,,,,
299,100, ,female,NC,100,0.1,1988,,,,
299,100.1, ,female,NC,100.1,0.1,1989,,,,
299,100.2, ,female,NC,100.2,0.1,1990,,,,
299,100.3, ,female,NC,100.3,0.1,1991,,,,
299,100.3, ,female,NC,100.3,0.1,1992,,,,
299,100.4, ,female,NC,100.5,0.2,1993,,,,
299,100.6, ,female,NC,100.7,0.1,1994,,,,
299,100.7, ,female,NC,100.8,0.2,1995,,,,
299,100.9, ,female,NC,100.9,0.1,1996,,,,
299,101, ,female,NC,101.1,0.2,1997,,,,
299,101.2, ,female,NC,101.2,0.1,1998,,,,
299,101.3, ,female,NC,101.3,0,1999,,,,
299,101.3, ,female,NC,101.4,0.2,2000,,,,
299,101.5, ,female,NC,101.5,0.1,2001,,,,
299,101.5, ,female,NC,101.6,0.1,2002,,,,
300,101.6, ,male,VA,101.7,0.3,1995,,,,
300,101.8, ,male,VA,101.9,0.1,1996,,,,
300,101.9, ,male,VA,102,0.1,1997,,,,
300,102, ,male,VA,102.4,0.7,1998,,,,
300,102.7, ,male,VA,102.7,0,1999,,,,
300,102.7, ,male,VA,102.7,0.1,2000,,,,
300,102.8, ,male,VA,102.8,0.1,2001,,,,
300,102.9, ,male,VA,103.1,0.4,2002,,,,
300,103.3, ,male,VA,103.4,0.1,2003,,,,
300,103.4, ,male,VA,103.4,0.1,2004,,,,
300,103.5, ,male,VA,103.5,0.1,2005,,,,
301,103.7, ,female,NC,103.9,0.3,1975,,,,
301,104, ,female,NC,104.2,0.3,1976,,,,
301,104.3, ,female,NC,104.4,0.2,1977,,,,
301,104.6, ,female,NC,104.6,0.1,1978,,,,
301,104.7, ,female,NC,104.8,0.3,1979,,,,
301,104.9, ,female,NC,104.9,0,1980,,,,
301,104.9, ,female,NC,105,0.1,1981,,,,
301,105.1, ,female,NC,105.2,0.2,1982,,,,
301,105.2, ,female,NC,105.3,0.1,1983,,,,
301,105.3, ,female,NC,105.3,0.1,1984,,,,
301,105.4, ,female,NC,105.4,0.1,1985,,,,
301,105.5, ,female,NC,105.5,0,1986,,,,
301,105.5, ,female,NC,105.5,0,1987,,,,
301,105.5, ,female,NC,105.6,0.1,1988,,,,
301,105.7, ,female,NC,105.7,0,1989,,,,
301,105.7, ,female,NC,105.7,0,1990,,,,
301,105.7, ,female,NC,105.8,0.2,1991,,,,
301,105.9, ,female,NC,105.9,0,1992,,,,
301,105.9, ,female,NC,105.9,0,1993,,,,
301,105.9, ,female,NC,105.9,0,1994,,,,
301,105.9, ,female,NC,106,0,1995,,,,
301,106, ,female,NC,106,0,1996,,,,
301,106, ,female,NC,106,0.1,1997,,,,
301,106.1, ,female,NC,106.1,0.1,1998,,,,
301,106.1, ,female,NC,106.2,0.1,1999,,,,
301,106.2, ,female,NC,106.2,0,2000,,,,
301,106.2, ,female,NC,106.2,0,2001,,,,
301,106.3, ,female,NC,106.3,0.1,2002,,,,
301,106.3, ,female,NC,106.4,0.1,2003,,,,
301,106.4, ,female,NC,106.5,0.1,2004,,,,
301,106.5, ,female,NC,106.5,0,2005,,,,
301,106.5, ,female,NC,106.5,0,2006,,,,
302,96.6, ,male,VA,96.6,0,1984,,,,
302,96.7, ,male,VA,96.7,0.1,1985,,,,
302,96.8, ,male,VA,96.9,0.2,1986,,,,
302,97, ,male,VA,97,0.1,1987,,,,
302,97.1, ,male,VA,97.1,0.1,1988,,,,
302,97.2, ,male,VA,97.3,0.3,1989,,,,
302,97.5, ,male,VA,97.6,0.2,1990,,,,
302,97.7, ,male,VA,97.7,0.1,1991,,,,
302,97.8, ,male,VA,97.8,0,1992,,,,
302,97.8, ,male,VA,97.8,0.1,1993,,,,
302,97.9, ,male,VA,97.9,0,1994,,,,
302,97.9, ,male,VA,97.9,0.1,1995,,,,
302,98, ,male,VA,98,0,1996,,,,
302,98, ,male,VA,98,0.1,1997,,,,
302,98.1, ,male,VA,98.5,0.8,1998,,,,
302,98.9, ,male,VA,99,0.2,1999,,,,
302,99.1, ,male,VA,99.1,0,2000,,,,
302,99.1, ,male,VA,99.1,0,2001,,,,
302,99.1, ,male,VA,99.2,0.1,2002,,,,
302,99.2, ,male,VA,99.2,0,2003,,,,
303,97.7, ,female,NC,97.7,0.1,1979,,,,
303,97.8, ,female,NC,97.9,0.1,1980,,,,
303,97.9, ,female,NC,98,0.1,1981,,,,
303,98, ,female,NC,98.1,0.1,1982,,,,
303,98.1, ,female,NC,98.1,0,1983,,,,
303,98.1, ,female,NC,98.1,0.1,1984,,,,
303,98.2, ,female,NC,98.2,0.1,1985,,,,
303,98.2, ,female,NC,98.2,0,1986,,,,
303,98.2, ,female,NC,98.3,0.1,1987,,,,
303,98.3, ,female,NC,98.4,0.1,1988,,,,
303,98.4, ,female,NC,98.5,0.3,1989,,,,
303,98.7, ,female,NC,98.7,0,1990,,,,
303,98.7, ,female,NC,98.7,0.2,1991,,,,
303,98.8, ,female,NC,98.8,0,1992,,,,
303,98.8, ,female,NC,98.8,0,1993,,,,
303,98.8, ,female,NC,98.9,0.1,1994,,,,
303,98.9, ,female,NC,98.9,0,1995,,,,
303,98.9, ,female,NC,98.9,0,1996,,,,
303,98.9, ,female,NC,98.9,0,1997,,,,
303,98.9, ,female,NC,98.9,0,1998,,,,
303,98.9, ,female,NC,99,0.2,1999,,,,
303,99.1, ,female,NC,99.1,0,2000,,,,
303,99.1, ,female,NC,99.1,0,2001,,,,
303,99.1, ,female,NC,99.1,0,2002,,,,
303,99.1, ,female,NC,99.1,0.1,2003,,,,
303,99.1, ,female,NC,99.1,0,2004,,,,
303,99.1, ,female,NC,99.1,0,2005,,,,
303,99.1, ,female,NC,99.1,0,2006,,,,
303,99.1, ,female,NC,99.1,0,2007,,,,
303,99.2, ,female,NC,99.2,0,2008,,,,
304,106.7, ,male,VA,106.7,0.1,1985,,,,
304,106.7, ,male,VA,106.8,0.2,1986,,,,
304,106.9, ,male,VA,107,0.2,1987,,,,
304,107.1, ,male,VA,107.1,0.1,1988,,,,
304,107.1, ,male,VA,107.2,0,1989,,,,
304,107.2, ,male,VA,107.2,0.1,1990,,,,
304,107.3, ,male,VA,107.3,0,1991,,,,
304,107.3, ,male,VA,107.3,0.1,1992,,,,
304,107.4, ,male,VA,107.5,0.2,1993,,,,
304,107.5, ,male,VA,107.6,0.1,1994,,,,
304,107.6, ,male,VA,107.6,0.1,1995,,,,
304,107.7, ,male,VA,107.7,0,1996,,,,
304,107.7, ,male,VA,107.7,0,1997,,,,
304,107.8, ,male,VA,107.8,0,1998,,,,
304,107.8, ,male,VA,107.8,0.1,1999,,,,
304,107.9, ,male,VA,107.9,0,2000,,,,
304,107.9, ,male,VA,107.9,0.1,2001,,,,
304,108, ,male,VA,108,0,2002,,,,
304,108, ,male,VA,108,0.1,2003,,,,
304,108.1, ,male,VA,108.1,0,2004,,,,
304,108.1, ,male,VA,108.1,0.1,2005,,,,
